Origin,Destination,Flow,Travel Time (min),Travel Distance (km),Centroid Distance (km)
3_2,1_4,65.88390291420879,40.74689568096188,20.37344784048094,12.499047754896282
3_2,1_5,5.8669424015424,54.35773346915264,27.17886673457632,16.67415137090572
3_2,2_0,0.0,34.53010663681959,17.265053318409795,10.592057250558156
3_2,2_1,228.54799808948079,20.38044275699302,10.19022137849651,6.251669557359822
3_2,2_2,1197.5600899307005,12.50226240426222,6.25113120213111,3.83504981725835
3_2,2_3,1475.1104019562395,20.375781435091845,10.187890717545923,6.250239704015904
3_2,2_4,555.9132092426152,34.524947708519356,17.262473854259678,10.590474757214526
3_2,2_5,11.449063599454782,49.86699371499052,24.93349685749526,15.29662383895415
3_2,3_0,41.586860106200604,32.18428027448609,16.092140137243046,9.872478611805551
3_2,3_1,193.81147644513086,16.09220149494328,8.04610074747164,4.936258127283215
3_2,3_3,1927.3265628390511,16.09232425429209,8.046162127146046,4.936295783525182
3_2,3_4,379.4636406157736,32.184771311582395,16.092385655791198,9.872629236681716
3_2,3_5,5.0190049652914,48.27734121522949,24.138670607614745,14.809000372769784
3_2,4_0,6.338326548661334,34.53010663681843,17.265053318409215,10.592057250557803
3_2,4_1,0.0,20.38044275699303,10.190221378496515,6.2516695573598255
3_2,4_2,14.784692468280912,12.502262404261716,6.251131202130858,3.835049817258195
3_2,4_3,118.00883215646314,20.3757814350953,10.18789071754765,6.2502397040169635
3_2,4_4,154.30290598749392,34.524947708519356,17.262473854259678,10.590474757214526
3_2,4_5,0.0,49.86699371499052,24.93349685749526,15.29662383895415
3_2,5_0,0.0,40.76554097223316,20.38277048611658,12.504767169396676
3_2,5_1,0.0,29.74177036977892,14.87088518488946,9.12324244471746
3_2,5_2,4.900519146589071,25.004524082514447,12.502262041257223,7.670099411814248
3_2,5_3,3.228682836537569,29.72879311925095,14.864396559625474,9.119261693021764
3_2,5_4,41.48245739041931,40.74689568096419,20.373447840482093,12.49904775489699
3_2,5_5,1.8334195004825606,54.35773346914919,27.178866734574594,16.67415137090466
3_3,0_0,0.0,61.14131296689271,30.570656483446353,18.75500397757445
3_3,0_1,0.0,49.422684443277305,24.711342221638652,15.160332651312057
3_3,0_2,16.89622320708205,40.802558800351434,20.401279400175717,12.516122331396147
3_3,0_3,45.30374618756187,37.48350572052377,18.741752860261887,11.49800788973122
3_3,0_4,0.0,40.781206225499645,20.390603112749822,12.509572461809707
3_3,0_5,3.957731745286683,49.387664501965865,24.693832250982933,15.14959033802634
3_3,1_0,0.0,54.371350578752704,27.185675289376352,16.678328398390402
3_3,1_1,0.0,40.75622104311802,20.37811052155901,12.501908295434975
3_3,1_2,187.22049375970238,29.72879311924635,14.864396559623176,9.119261693020354
3_3,1_3,455.2871204008936,24.989005025286005,12.494502512643002,7.665338964811658
3_3,1_4,404.860419530163,29.715805617460624,14.857902808730312,9.115277796767064
3_3,1_5,45.31598769481085,40.737564904412686,20.368782452206343,12.496185553500824
3_3,2_0,0.0,49.87017002812362,24.93508501406181,15.29759816813608
3_3,2_1,151.95044122544704,34.52752772474601,17.263763862373004,10.591266173234972
3_3,2_2,1385.6946534971653,20.375781435091845,10.187890717545923,6.250239704015904
3_3,2_3,6863.2201329583795,12.494502876124155,6.247251438062078,3.8326695939031152
3_3,2_4,4501.0846134111225,20.37111740132631,10.185558700663154,6.248809018811752
3_3,2_5,102.98110333710142,34.522366594087124,17.261183297043562,10.589683004321204
3_3,3_0,23.284336763030193,48.27660452877814,24.13830226438907,14.808774395330717
3_3,3_1,108.51436426227383,32.18452574923543,16.092262874617717,9.872553910808415
3_3,3_2,224.76711851969836,16.09232425429209,8.046162127146046,4.936295783525182
3_3,3_4,3646.1825964647946,16.092447057288837,8.046223528644418,4.936333453156085
3_3,3_5,48.22651394562335,32.185016960937354,16.092508480468677,9.872704589244588
3_3,4_0,3.792609087066925,49.87017002812479,24.935085014062395,15.297598168136439
3_3,4_1,0.0,34.527527724743706,17.263763862371853,10.591266173234267
3_3,4_2,17.10734140119435,20.3757814350953,10.18789071754765,6.2502397040169635
3_3,4_3,549.0576106366946,12.494502876123654,6.247251438061827,3.8326695939029616
3_3,4_4,1249.3504820494736,20.37111740132632,10.18555870066316,6.248809018811754
3_3,4_5,0.0,34.52236659408367,17.261183297041836,10.589683004320145
3_3,5_0,0.0,54.37135057875502,27.18567528937751,16.678328398391113
3_3,5_1,0.0,40.756221043118025,20.378110521559012,12.501908295434978
3_3,5_2,7.488819750385056,29.72879311925095,14.864396559625474,9.119261693021764
3_3,5_3,11.382178010022843,24.989005025285504,12.494502512642752,7.665338964811505
3_3,5_4,254.91211600039517,29.715805617464085,14.857902808732042,9.115277796768124
3_3,5_5,14.161246154629792,40.73756490441156,20.36878245220578,12.49618555350048
3_4,0_0,0.0,74.49919700268194,37.24959850134097,22.852514418000595
3_4,0_1,0.0,61.12732898456039,30.5636644922802,18.75071441244184
3_4,0_2,10.987054128916338,49.40518065405645,24.702590327028226,15.154963390814864
3_4,0_3,47.06688978187033,40.781206225499645,20.390603112749822,12.509572461809707
3_4,0_4,0.0,37.46020446973963,18.730102234869815,11.490860266791298
3_4,0_5,11.788954249019792,40.75983497481161,20.379917487405805,12.503016863439145
3_4,1_0,0.0,69.05504726201555,34.527523631007774,21.182529834974094
3_4,1_1,0.0,54.36454365030323,27.182271825151616,16.6762403835286
3_4,1_2,98.35362480847877,40.74689568096188,20.37344784048094,12.499047754896282
3_4,1_3,416.9158083503447,29.715805617460624,14.857902808730312,9.115277796767064
3_4,1_4,855.6414473948599,24.97347085968178,12.48673542984089,7.660573883337969
3_4,1_5,166.9578832622264,29.70280788214979,14.851403941074896,9.111290761395642
3_4,2_0,0.0,65.57195283605446,32.78597641802723,20.1140959619799
3_4,2_1,54.4899285905064,49.868582175330424,24.934291087665212,15.297111096727125
3_4,2_2,552.0787956362874,34.524947708519356,17.262473854259678,10.590474757214526
3_4,2_3,4758.479850808667,20.37111740132631,10.185558700663154,6.248809018811752
3_4,2_4,12555.338528682392,12.486735793797608,6.243367896898804,3.83028705331215
3_4,2_5,499.8463712337885,20.366450665034833,10.183225332517416,6.247377504611912
3_4,3_0,7.8136817697126855,64.36905158606767,32.184525793033835,19.745107848487017
3_4,3_1,36.41489634930297,48.27697280652606,24.13848640326303,14.80888736396505
3_4,3_2,75.42661636798717,32.184771311582395,16.092385655791198,9.872629236681716
3_4,3_3,6214.631749419332,16.092447057288837,8.046223528644418,4.936333453156085
3_4,3_5,277.74589136049445,16.0925699036479,8.04628495182395,4.9363711360883125
3_4,4_0,1.31739282065904,65.57195283605562,32.78597641802781,20.11409596198025
3_4,4_1,0.0,49.86858217533158,24.93429108766579,15.29711109672748
3_4,4_2,6.815787600447993,34.524947708519356,17.262473854259678,10.590474757214526
3_4,4_3,380.67838806469297,20.37111740132632,10.18555870066316,6.248809018811754
3_4,4_4,3484.9418729804393,12.486735793797102,6.243367896898551,3.830287053311995
3_4,4_5,0.0,20.366450665033685,10.183225332516843,6.247377504611561
3_4,5_0,0.0,69.05504726201555,34.527523631007774,21.182529834974094
3_4,5_1,0.0,54.36454365030323,27.182271825151616,16.6762403835286
3_4,5_2,3.934144992338349,40.74689568096419,20.373447840482093,12.49904775489699
3_4,5_3,10.422895208755433,29.715805617464085,14.857902808732042,9.115277796768124
3_4,5_4,538.7372076190097,24.973470859681274,12.486735429840637,7.660573883337815
3_4,5_5,52.17433851946167,29.702807882146335,14.851403941073167,9.111290761394581
3_5,0_0,0.0,88.76910194163105,44.384550970815525,27.229785871665968
3_5,0_1,0.0,74.48790445259905,37.24395222629953,22.849050445582535
3_5,0_2,1.105657690823912,61.113336866639,30.556668433319498,18.746422351729755
3_5,0_3,6.2291953962030755,49.387664501965865,24.693832250982933,15.14959033802634
3_5,0_4,0.0,40.75983497481161,20.379917487405805,12.503016863439145
3_5,0_5,4.4749502498558575,37.43688057002561,18.718440285012804,11.483705696326874
3_5,1_0,0.0,84.25502098237294,42.12751049118647,25.845098460850597
3_5,1_1,0.0,69.04988722134524,34.52494361067262,21.18094700041265
3_5,1_2,8.36653151643917,54.35773346915264,27.17886673457632,16.67415137090572
3_5,1_3,44.577639429940625,40.737564904412686,20.368782452206343,12.496185553500824
3_5,1_4,159.4885482642286,29.70280788214979,14.851403941074896,9.111290761395642
3_5,1_5,71.85604066732067,24.95792159478814,12.47896079739407,7.655804170180411
3_5,2_0,0.0,81.42654081336345,40.71327040668172,24.977466507166703
3_5,2_1,3.8533882531704657,65.57095593279692,32.78547796639846,20.11379016343464
3_5,2_2,40.30410604199347,49.86699371499052,24.93349685749526,15.29662383895415
3_5,2_3,385.9169463293764,34.522366594087124,17.261183297043562,10.589683004321204
3_5,2_4,1771.8289570898378,20.366450665034833,10.183225332517416,6.247377504611912
3_5,2_5,283.9481187319963,12.478961161825488,6.239480580912744,3.8279021968789846
3_5,3_0,0.533844585690277,80.46162148971601,40.230810744858005,24.681478984575463
3_5,3_1,2.4879302520229913,64.36954271017399,32.184771355086994,19.74525850005337
3_5,3_2,5.153280099155177,48.27734121522949,24.138670607614745,14.809000372769784
3_5,3_3,424.59465451308574,32.185016960937354,16.092508480468677,9.872704589244588
3_5,3_4,1434.6940916076462,16.0925699036479,8.04628495182395,4.9363711360883125
3_5,4_0,0.09191853348520301,81.42654081336342,40.71327040668171,24.977466507166696
3_5,4_1,0.0,65.57095593279577,32.785477966397885,20.113790163434285
3_5,4_2,0.49758155607399335,49.86699371499052,24.93349685749526,15.29662383895415
3_5,4_3,30.873355706359515,34.52236659408367,17.261183297041836,10.589683004320145
3_5,4_4,491.80043295654474,20.366450665033685,10.183225332516843,6.247377504611561
3_5,4_5,0.0,12.478961161824984,6.239480580912492,3.8279021968788296
3_5,5_0,0.0,84.25502098237294,42.12751049118647,25.845098460850597
3_5,5_1,0.0,69.04988722134411,34.524943610672054,21.180947000412303
3_5,5_2,0.3346612606576691,54.35773346914919,27.178866734574594,16.67415137090466
3_5,5_3,1.1144409857486257,40.73756490441156,20.36878245220578,12.49618555350048
3_5,5_4,100.4187155738042,29.702807882146335,14.851403941073167,9.111290761394581
3_5,5_5,22.455012708538728,24.957921594787628,12.478960797393814,7.655804170180255
4_0,0_0,0.0,50.07102787831168,25.03551393915584,15.35921100561708
4_0,0_1,0.0,52.57862684349618,26.28931342174809,16.128413142176743
4_0,0_2,4.154267845670104,59.496496133524175,29.748248066762088,18.250458936663858
4_0,0_3,3.4278490224908023,69.52037715544954,34.76018857772477,21.325269066088815
4_0,0_4,0.0,81.51241146141237,40.756205730706185,25.003807196752263
4_0,0_5,0.0924753931353387,94.72811654194072,47.36405827097036,29.057704460718014
4_0,1_0,0.0,37.5532734430794,18.7766367215397,11.519409031619448
4_0,1_1,0.0,40.84520783508478,20.42260391754239,12.52920485738797
4_0,1_2,42.07560644874092,49.44017584077687,24.720087920388433,15.165698110667751
4_0,1_3,23.95026037000055,61.14131296689271,30.570656483446353,18.75500397757445
4_0,1_4,9.936953598082662,74.49919700268194,37.24959850134097,22.852514418000595
4_0,1_5,0.8348430278973278,88.76910194163105,44.384550970815525,27.229785871665968
4_0,2_0,0.0,25.035516835550492,12.517758417775246,7.679606391273158
4_0,2_1,296.86529294562337,29.754737351360635,14.877368675680318,9.127220046429644
4_0,2_2,293.3073207873325,40.76554097223316,20.38277048611658,12.504767169396676
4_0,2_3,217.75444913655002,54.371350578752704,27.185675289376352,16.678328398390402
4_0,2_4,78.27906443862095,69.05504726201555,34.527523631007774,21.182529834974094
4_0,2_5,1.6325192296508628,84.25502098237294,42.12751049118647,25.845098460850597
4_0,3_0,702.272061940407,12.517758779824113,6.258879389912057,3.8398033066945136
4_0,3_1,394.34566315786924,20.385101357722686,10.192550678861343,6.253098575988554
4_0,3_2,56.527971199084085,34.53010663681843,17.265053318409215,10.592057250557803
4_0,3_3,290.03432503783597,49.87017002812479,24.935085014062395,15.297598168136439
4_0,3_4,59.10845726159255,65.57195283605562,32.78597641802781,20.11409596198025
4_0,3_5,0.7984096036690495,81.42654081336342,40.71327040668171,24.977466507166696
4_0,4_1,0.0,16.092078779541797,8.046039389770899,4.936220484522024
4_0,4_2,7.7268713736177475,32.18428027448609,16.092140137243046,9.872478611805551
4_0,4_3,29.843064204090204,48.27660452877814,24.13830226438907,14.808774395330717
4_0,4_4,32.86709559722234,64.36905158606767,32.184525793033835,19.745107848487017
4_0,4_5,0.0,80.46162148971601,40.230810744858005,24.681478984575463
4_0,5_0,0.0,12.517758779824113,6.258879389912057,3.8398033066945136
4_0,5_1,0.0,20.385101357722686,10.192550678861343,6.253098575988554
4_0,5_2,6.280885688787121,34.53010663681843,17.265053318409215,10.592057250557803
4_0,5_3,1.6203034918314858,49.87017002812479,24.935085014062395,15.297598168136439
4_0,5_4,13.764983197905115,65.57195283605562,32.78597641802781,20.11409596198025
4_0,5_5,0.4990060022931559,81.42654081336342,40.71327040668171,24.977466507166696
4_1,0_0,0.0,52.57862684349618,26.28931342174809,16.128413142176743
4_1,0_1,0.0,50.04005024414522,25.02002512207261,15.349708663848228
4_1,0_2,3.9415159930740384,52.54915975866958,26.27457987933479,16.1193741591011
4_1,0_3,4.277577147506619,59.47055187939457,29.735275939697285,18.242500576501403
4_1,0_4,0.0,69.49831317393682,34.74915658696841,21.31850097360025
4_1,0_5,0.15288213105708223,81.49376070385341,40.746880351926706,24.99808610547651
4_1,1_0,0.0,40.84520783508478,20.42260391754239,12.52920485738797
4_1,1_1,0.0,37.53004022080134,18.76502011040067,11.51228227631943
4_1,1_2,46.261293560386285,40.82389267748851,20.411946338744254,12.522666465487273
4_1,1_3,34.63374760505893,49.422684443277305,24.711342221638652,15.160332651312057
4_1,1_4,16.628711114802194,61.12732898456039,30.5636644922802,18.75071441244184
4_1,1_5,1.513877818846954,74.48790445259905,37.24395222629953,22.849050445582535
4_1,2_0,0.0,29.754737351360635,14.877368675680318,9.127220046429644
4_1,2_1,231.66198932426644,25.02002802229214,12.51001401114607,7.674855221562007
4_1,2_2,398.89475103977304,29.74177036977776,14.87088518488888,9.123242444717105
4_1,2_3,372.3090162077261,40.75622104311802,20.37811052155901,12.501908295434975
4_1,2_4,147.17433043653864,54.36454365030323,27.182271825151616,16.6762403835286
4_1,2_5,3.212072054111414,69.04988722134524,34.52494361067262,21.18094700041265
4_1,3_0,180.0539778257949,20.385101357722686,10.192550678861343,6.253098575988554
4_1,3_1,406.10015286394844,12.510014373673041,6.2550071868365205,3.8374277219855957
4_1,3_2,101.3220446073879,20.38044275699303,10.190221378496515,6.2516695573598255
4_1,3_3,577.6316985386659,34.527527724743706,17.263763862371853,10.591266173234267
4_1,3_4,121.53134533450198,49.86858217533158,24.93429108766579,15.29711109672748
4_1,3_5,1.6638078511793097,65.57095593279577,32.785477966397885,20.113790163434285
4_1,4_0,49.326313024311496,16.092078779541797,8.046039389770899,4.936220484522024
4_1,4_2,16.441926130884884,16.09220149494328,8.04610074747164,4.936258127283215
4_1,4_3,63.50273395752985,32.18452574923543,16.092262874617717,9.872553910808415
4_1,4_4,69.9375376936277,48.27697280652606,24.13848640326303,14.80888736396505
4_1,4_5,0.0,64.36954271017399,32.184771355086994,19.74525850005337
4_1,5_0,0.0,20.385101357722686,10.192550678861343,6.253098575988554
4_1,5_1,0.0,12.510014373673041,6.2550071868365205,3.8374277219855957
4_1,5_2,11.258004956376434,20.38044275699303,10.190221378496515,6.2516695573598255
4_1,5_3,3.2269927292662897,34.527527724743706,17.263763862371853,10.591266173234267
4_1,5_4,28.301820146390874,49.86858217533158,24.93429108766579,15.29711109672748
4_1,5_5,1.0398799069870688,65.57095593279577,32.785477966397885,20.113790163434285
4_2,0_0,0.0,59.496496133524175,29.748248066762088,18.250458936663858
4_2,0_1,0.0,52.54915975866958,26.27457987933479,16.1193741591011
4_2,0_2,0.37773522217450345,50.00904235695468,25.00452117847734,15.340197042010638
4_2,0_3,0.6052200301180117,52.51966565467893,26.259832827339466,16.110326887938324
4_2,0_4,0.0,59.4445871050543,29.72229355252715,18.2345359217958
4_2,0_5,0.033839331516210935,69.47623439467685,34.738117197338426,21.311728341925416
4_2,1_0,0.0,49.44017584077687,24.720087920388433,15.165698110667751
4_2,1_1,0.0,40.82389267748851,20.411946338744254,12.522666465487273
4_2,1_2,4.7483891813831285,37.50678430874924,18.75339215437462,11.505148560966026
4_2,1_3,5.67864531303891,40.802558800351434,20.401279400175717,12.516122331396147
4_2,1_4,3.5858599828060793,49.40518065405645,24.702590327028226,15.154963390814864
4_2,1_5,0.37775496377083917,61.113336866639,30.556668433319498,18.746422351729755
4_2,2_0,0.0,40.76554097223316,20.38277048611658,12.504767169396676
4_2,2_1,11.690245882024742,29.74177036977776,14.87088518488888,9.123242444717105
4_2,2_2,46.41533254500332,25.004524082514955,12.502262041257477,7.6700994118144035
4_2,2_3,75.50743853438736,29.72879311924635,14.864396559623176,9.119261693020354
4_2,2_4,37.521108836538524,40.74689568096188,20.37344784048094,12.499047754896282
4_2,2_5,0.9004207480982223,54.35773346915264,27.17886673457632,16.67415137090572
4_2,3_0,3.952825979004834,34.53010663681843,17.265053318409215,10.592057250557803
4_2,3_1,15.517529865520851,20.38044275699303,10.190221378496515,6.2516695573598255
4_2,3_2,15.559268018653341,12.502262404261716,6.251131202130858,3.835049817258195
4_2,3_3,154.37675859365103,20.3757814350953,10.18789071754765,6.2502397040169635
4_2,3_4,36.08597616859091,34.524947708519356,17.262473854259678,10.590474757214526
4_2,3_5,0.5100056850715773,49.86699371499052,24.93349685749526,15.29662383895415
4_2,4_0,0.9117835669037739,32.18428027448609,16.092140137243046,9.872478611805551
4_2,4_1,0.0,16.09220149494328,8.04610074747164,4.936258127283215
4_2,4_3,20.144505723182835,16.09232425429209,8.046162127146046,4.936295783525182
4_2,4_4,22.1857712343042,32.184771311582395,16.092385655791198,9.872629236681716
4_2,4_5,0.0,48.27734121522949,24.138670607614745,14.809000372769784
4_2,5_0,0.0,34.53010663681843,17.265053318409215,10.592057250557803
4_2,5_1,0.0,20.38044275699303,10.190221378496515,6.2516695573598255
4_2,5_2,1.728807557628149,12.502262404261716,6.251131202130858,3.835049817258195
4_2,5_3,0.8624399921433018,20.3757814350953,10.18789071754765,6.2502397040169635
4_2,5_4,8.403583491315691,34.524947708519356,17.262473854259678,10.590474757214526
4_2,5_5,0.3187535531697358,49.86699371499052,24.93349685749526,15.29662383895415
4_3,0_0,0.0,69.52037715544954,34.76018857772477,21.325269066088815
4_3,0_1,0.0,59.47055187939457,29.735275939697285,18.242500576501403
4_3,0_2,5.556904339277223,52.51966565467893,26.259832827339466,16.110326887938324
4_3,0_3,13.910978620170814,49.978004234874184,24.989002117437092,15.330676145666928
4_3,0_4,0.0,52.490144556770524,26.245072278385262,16.101271336432678
4_3,0_5,1.5106674330918952,59.418601845920115,29.709300922960058,18.22656498341108
4_3,1_0,0.0,61.14131296689271,30.570656483446353,18.75500397757445
4_3,1_1,0.0,49.422684443277305,24.711342221638652,15.160332651312057
4_3,1_2,65.17400121218962,40.802558800351434,20.401279400175717,12.516122331396147
4_3,1_3,139.80053993165978,37.48350572052377,18.741752860261887,11.49800788973122
4_3,1_4,141.04158895000765,40.781206225499645,20.390603112749822,12.509572461809707
4_3,1_5,19.540742881793907,49.387664501965865,24.693832250982933,15.14959033802634
4_3,2_0,0.0,54.371350578752704,27.185675289376352,16.678328398390402
4_3,2_1,81.14719729578623,40.75622104311802,20.37811052155901,12.501908295434975
4_3,2_2,561.5576971794544,29.72879311924635,14.864396559623176,9.119261693020354
4_3,2_3,2107.4212602351117,24.989005025286005,12.494502512643002,7.665338964811658
4_3,2_4,1825.42207172069,29.715805617460624,14.857902808730312,9.115277796767064
4_3,2_5,55.061336680868536,40.737564904412686,20.368782452206343,12.496185553500824
4_3,3_0,18.72547302120438,49.87017002812479,24.935085014062395,15.297598168136439
4_3,3_1,81.67869018504491,34.527527724743706,17.263763862371853,10.591266173234267
4_3,3_2,142.5348358148542,20.3757814350953,10.18789071754765,6.2502397040169635
4_3,3_3,5686.52499028564,12.494502876123654,6.247251438061827,3.8326695939029616
4_3,3_4,2313.18449336998,20.37111740132632,10.18555870066316,6.248809018811754
4_3,3_5,36.31819204073265,34.52236659408367,17.261183297041836,10.589683004320145
4_3,4_0,4.04167261653012,48.27660452877814,24.13830226438907,14.808774395330717
4_3,4_1,0.0,32.18452574923543,16.092262874617717,9.872553910808415
4_3,4_2,23.119916248459713,16.09232425429209,8.046162127146046,4.936295783525182
4_3,4_4,1687.73558007157,16.092447057288837,8.046223528644418,4.936333453156085
4_3,4_5,0.0,32.185016960937354,16.092508480468677,9.872704589244588
4_3,5_0,0.0,49.87017002812479,24.935085014062395,15.297598168136439
4_3,5_1,0.0,34.527527724743706,17.263763862371853,10.591266173234267
4_3,5_2,15.837203979428246,20.3757814350953,10.18789071754765,6.2502397040169635
4_3,5_3,31.768296035115306,12.494502876123654,6.247251438061827,3.8326695939029616
4_3,5_4,538.6867998258858,20.37111740132632,10.18555870066316,6.248809018811754
4_3,5_5,22.698870025457904,34.52236659408367,17.261183297041836,10.589683004320145
4_4,0_0,0.0,81.51241146141237,40.756205730706185,25.003807196752263
4_4,0_1,0.0,69.49831317393682,34.74915658696841,21.31850097360025
4_4,0_2,7.259849712254529,59.4445871050543,29.72229355252715,18.2345359217958
4_4,0_3,26.836188547143447,52.490144556770524,26.245072278385262,16.101271336432678
4_4,0_4,0.0,49.94693589605676,24.97346794802838,15.32114598038551
4_4,0_5,6.726579321757686,52.46059649025464,26.23029824512732,16.09220751234805
4_4,1_0,0.0,74.49919700268194,37.24959850134097,22.852514418000595
4_4,1_1,0.0,61.12732898456039,30.5636644922802,18.75071441244184
4_4,1_2,73.42005879384348,49.40518065405645,24.702590327028226,15.154963390814864
4_4,1_3,251.61640414119657,40.781206225499645,20.390603112749822,12.509572461809707
4_4,1_4,455.4722793607564,37.46020446973963,18.730102234869815,11.490860266791298
4_4,1_5,100.83672120152802,40.75983497481161,20.379917487405805,12.503016863439145
4_4,2_0,0.0,69.05504726201555,34.527523631007774,21.182529834974094
4_4,2_1,58.74918074500412,54.36454365030323,27.182271825151616,16.6762403835286
4_4,2_2,511.06964425738647,40.74689568096188,20.37344784048094,12.499047754896282
4_4,2_3,3343.2055000734767,29.715805617460624,14.857902808730312,9.115277796767064
4_4,2_4,6683.416213521833,24.97347085968178,12.48673542984089,7.660573883337969
4_4,2_5,351.4398036392911,29.70280788214979,14.851403941074896,9.111290761395642
4_4,3_0,11.268308432084677,65.57195283605562,32.78597641802781,20.11409596198025
4_4,3_1,50.74248775205685,49.86858217533158,24.93429108766579,15.29711109672748
4_4,3_2,98.37919466273625,34.524947708519356,17.262473854259678,10.590474757214526
4_4,3_3,6830.24017946585,20.37111740132632,10.18555870066316,6.248809018811754
4_4,3_4,11178.157895508772,12.486735793797102,6.243367896898551,3.830287053311995
4_4,3_5,305.38798144090157,20.366450665033685,10.183225332516843,6.247377504611561
4_4,4_0,2.3496420031141865,64.36905158606767,32.184525793033835,19.745107848487017
4_4,4_1,0.0,48.27697280652606,24.13848640326303,14.80888736396505
4_4,4_2,13.440852706298006,32.184771311582395,16.092385655791198,9.872629236681716
4_4,4_3,890.8960977192859,16.092447057288837,8.046223528644418,4.936333453156085
4_4,4_5,0.0,16.0925699036479,8.04628495182395,4.9363711360883125
4_4,5_0,0.0,65.57195283605562,32.78597641802781,20.11409596198025
4_4,5_1,0.0,49.86858217533158,24.93429108766579,15.29711109672748
4_4,5_2,10.931021629192918,34.524947708519356,17.262473854259678,10.590474757214526
4_4,5_3,38.157766365731,20.37111740132632,10.18555870066316,6.248809018811754
4_4,5_4,2603.132660597933,12.486735793797102,6.243367896898551,3.830287053311995
4_4,5_5,190.86748840056345,20.366450665033685,10.183225332516843,6.247377504611561
4_5,0_0,0.0,94.72811654194072,47.36405827097036,29.057704460718014
4_5,0_1,0.0,81.49376070385341,40.746880351926706,24.99808610547651
4_5,0_2,0.1294723109735778,69.47623439467685,34.738117197338426,21.311728341925416
4_5,0_3,0.6295125081803878,59.418601845920115,29.709300922960058,18.22656498341108
4_5,0_4,0.0,52.46059649025464,26.23029824512732,16.09220751234805
4_5,0_5,0.3642988804164247,49.91583735867415,24.957918679337077,15.311606551740539
4_5,1_0,0.0,88.76910194163105,44.384550970815525,27.229785871665968
4_5,1_1,0.0,74.48790445259905,37.24395222629953,22.849050445582535
4_5,1_2,1.129159609490786,61.113336866639,30.556668433319498,18.746422351729755
4_5,1_3,5.089282803813948,49.387664501965865,24.693832250982933,15.14959033802634
4_5,1_4,14.72117483334417,40.75983497481161,20.379917487405805,12.503016863439145
4_5,1_5,5.849689638798902,37.43688057002561,18.718440285012804,11.483705696326874
4_5,2_0,0.0,84.25502098237294,42.12751049118647,25.845098460850597
4_5,2_1,0.6946106797995124,69.04988722134524,34.52494361067262,21.18094700041265
4_5,2_2,6.644102854781436,54.35773346915264,27.17886673457632,16.67415137090572
4_5,2_3,54.63022092476822,40.737564904412686,20.368782452206343,12.496185553500824
4_5,2_4,190.38703875948744,29.70280788214979,14.851403941074896,9.111290761395642
4_5,2_5,23.11577619388364,24.95792159478814,12.47896079739407,7.655804170180411
4_5,3_0,0.12015661916225806,81.42654081336342,40.71327040668171,24.977466507166696
4_5,3_1,0.5484025503325192,65.57095593279577,32.785477966397885,20.113790163434285
4_5,3_2,1.097621660349258,49.86699371499052,24.93349685749526,15.29662383895415
4_5,3_3,84.65697975059926,34.52236659408367,17.261183297041836,10.589683004320145
4_5,3_4,241.0820011726986,20.366450665033685,10.183225332516843,6.247377504611561
4_5,3_5,26.512798632415382,12.478961161824984,6.239480580912492,3.8279021968788296
4_5,4_0,0.02453364065653322,80.46162148971601,40.230810744858005,24.681478984575463
4_5,4_1,0.0,64.36954271017399,32.184771355086994,19.74525850005337
4_5,4_2,0.14034182653216656,48.27734121522949,24.138670607614745,14.809000372769784
4_5,4_3,9.302236125666566,32.185016960937354,16.092508480468677,9.872704589244588
4_5,4_4,175.822803060637,16.0925699036479,8.04628495182395,4.9363711360883125
4_5,5_0,0.0,81.42654081336342,40.71327040668171,24.977466507166696
4_5,5_1,0.0,65.57095593279577,32.785477966397885,20.113790163434285
4_5,5_2,0.12195796226102865,49.86699371499052,24.93349685749526,15.29662383895415
4_5,5_3,0.47294402095306853,34.52236659408367,17.261183297041836,10.589683004320145
4_5,5_4,56.14238383473802,20.366450665033685,10.183225332516843,6.247377504611561
4_5,5_5,16.570499145259614,12.478961161824984,6.239480580912492,3.8279021968788296
5_0,0_0,0.0,62.58877941714615,31.29438970857308,19.19901209114913
5_0,0_1,0.0,64.60562772648389,32.302813863241944,19.81767721671285
5_0,0_2,0.37656359914632326,70.34440469421654,35.17220234710827,21.578038249759675
5_0,0_3,0.350688221474434,78.9981745058527,39.49908725292635,24.232568866825982
5_0,0_4,0.0,89.72752032035663,44.863760160178316,27.5237792393732
5_0,0_5,0.01161955552206725,101.87883057181615,50.939415285908076,31.251175022029496
5_0,1_0,0.0,50.07102787831168,25.03551393915584,15.35921100561708
5_0,1_1,0.0,52.57862684349618,26.28931342174809,16.128413142176743
5_0,1_2,4.090143114684703,59.496496133524175,29.748248066762088,18.250458936663858
5_0,1_3,2.69994975738169,69.52037715544954,34.76018857772477,21.325269066088815
5_0,1_4,1.2638364964031341,81.51241146141237,40.756205730706185,25.003807196752263
5_0,1_5,0.11654138259711716,94.72811654194072,47.36405827097036,29.057704460718014
5_0,2_0,0.0,37.5532734430794,18.7766367215397,11.519409031619448
5_0,2_1,26.338977681506453,40.84520783508478,20.42260391754239,12.52920485738797
5_0,2_2,32.21296096841697,49.44017584077687,24.720087920388433,15.165698110667751
5_0,2_3,28.296680768727526,61.14131296689271,30.570656483446353,18.75500397757445
